date,shift,machine_id,output_units,target_units,downtime_minutes,employees_present,quality_good_units,quality_total_units,unit_price,material_cost_per_unit,labor_cost,material_cost,downtime_cost,total_cost,revenue,profit
2025-02-10,2,3,47,119,2,2,39,47,193.73784381643208,60.16459028574715,320,2827.735743430116,16.666666666666668,3164.4024100967827,9105.678659372308,5941.2762492755255
2025-02-10,3,3,53,92,14,3,51,53,167.164228154603,59.11043798841156,480,3132.853213385813,116.66666666666667,3729.5198800524795,8859.704092193959,5130.184212141479
2025-02-10,1,4,46,119,8,2,43,46,153.07373552868359,62.547866755903634,320,2877.201870771567,66.66666666666667,3263.8685374382335,7041.391834319445,3777.523296881211
2025-02-10,2,4,52,90,14,3,47,52,177.69280103272254,40.24906047634082,480,2092.9511447697228,116.66666666666667,2689.6178114363893,9240.025653701572,6550.407842265183
2025-02-10,3,4,38,105,43,2,33,38,189.60751117945733,72.35972195167909,320,2749.6694341638054,358.3333333333333,3428.002767497139,7205.085424819379,3777.0826573222403
2025-02-10,1,5,38,98,10,2,36,38,152.72651809152566,75.32104819572184,320,2862.19983143743,83.33333333333333,3265.5331647707635,5803.607687477976,2538.074522707212
2025-02-10,2,5,41,110,27,2,36,41,180.9860187360586,77.36976247932233,320,3172.1602616522155,225.0,3717.1602616522155,7420.426768178403,3703.2665065261876
2025-02-10,3,5,66,117,23,3,64,66,189.01411373960147,65.38606751337637,480,4315.480455882841,191.66666666666669,4987.147122549508,12474.931506813697,7487.784384264189
2025-02-11,1,1,94,105,48,5,83,94,149.73124461689724,41.51254603552573,800,3902.1793273394187,400.0,5102.179327339419,14074.736993988341,8972.557666648921
2025-02-11,2,1,100,112,49,5,95,100,176.10883060238757,47.71338824205233,800,4771.338824205233,408.3333333333333,5979.672157538566,17610.883060238757,11631.21090270019
2025-02-11,3,1,72,100,45,4,66,72,127.4703815047892,70.34827454419968,640,5065.075767182378,375.0,6080.075767182378,9177.867468344823,3097.791701162445
2025-02-11,1,2,94,97,13,5,92,94,143.28160022094693,32.194997132150256,800,3026.329730422124,108.33333333333334,3934.6630637554576,13468.470420769012,9533.807357013555
2025-02-11,2,2,86,109,5,4,80,86,120.91854654079279,32.49895143298394,640,2794.9098232366186,41.666666666666664,3476.576489903285,10398.99500250818,6922.418512604894
2025-02-11,3,2,108,112,16,5,101,108,179.31428739967396,72.68924608523335,800,7850.438577205202,133.33333333333334,8783.771910538535,19365.943039164787,10582.171128626253
2025-02-11,1,3,97,107,43,5,90,97,119.69257044534284,77.57149051809162,800,7524.434580254887,358.3333333333333,8682.76791358822,11610.179333198255,2927.4114196100345
2025-02-11,2,3,92,105,56,5,88,92,145.89634793772987,75.96937022863364,800,6989.182061034295,466.6666666666667,8255.84872770096,13422.464010271147,5166.6152825701865
2025-02-11,3,3,90,102,54,5,81,90,101.30295677570838,30.709502469788358,800,2763.855222280952,450.0,4013.855222280952,9117.266109813754,5103.410887532802
2025-02-11,1,4,75,108,58,4,64,75,169.83111572275726,49.76029631549851,640,3732.022223662388,483.3333333333333,4855.355556995722,12737.333679206795,7881.978122211073
2025-02-11,2,4,94,95,1,5,85,94,139.27937758093435,72.7110953170434,800,6834.842959802079,8.333333333333334,7643.176293135412,13092.26149260783,5449.085199472417
2025-02-11,3,4,101,109,31,5,99,101,123.2039828901106,52.91173251964169,800,5344.08498448381,258.33333333333337,6402.418317817143,12443.60227190117,6041.183954084027
2025-02-11,1,5,84,96,58,5,78,84,176.35790688665725,72.7603492509185,800,6111.869337077153,483.3333333333333,7395.2026704104865,14814.06417847921,7418.861508068723
2025-02-11,2,5,81,88,36,5,71,81,135.70293439700123,76.30970342158909,800,6181.085977148717,300.0,7281.085977148717,10991.9376861571,3710.8517090083833
2025-02-11,3,5,95,100,23,5,91,95,117.78881240490234,55.734180856071944,800,5294.747181326835,191.66666666666669,6286.413847993502,11189.937178465723,4903.5233304722215
2025-02-12,1,1,81,106,21,4,78,81,102.91697636452645,54.04450733015045,640,4377.605093742187,175.0,5192.605093742187,8336.275085526642,3143.6699917844553
2025-02-12,2,1,83,92,44,5,73,83,128.88849389091658,49.89183127510785,800,4141.021995833951,366.66666666666663,5307.688662500618,10697.744992946076,5390.056330445458
2025-02-12,3,1,78,106,33,4,66,78,104.49112989956159,68.0503961747696,640,5307.930901632029,275.0,6222.930901632029,8150.308132165804,1927.3772305337743
2025-02-12,1,2,78,82,19,5,70,78,103.26179483415665,32.88514642079494,800,2565.0414208220054,158.33333333333331,3523.374754155339,8054.4199970642185,4531.04524290888
2025-02-12,2,2,111,118,26,5,107,111,162.20395623709936,79.62211446873894,800,8838.054706030023,216.66666666666669,9854.72137269669,18004.63914231803,8149.917769621339
2025-02-12,3,2,82,108,19,4,79,82,141.56038959073356,72.36358338609297,640,5933.8138376596235,158.33333333333331,6732.1471709929565,11607.951946440153,4875.804775447196
2025-02-12,1,3,50,80,177,5,46,50,197.43722386792575,31.375959257020764,800,1568.7979628510382,1475.0,3843.7979628510384,9871.861193396287,6028.063230545249
2025-02-12,2,3,48,90,160,4,44,48,103.60188182914264,38.76108860529136,640,1860.5322530539854,1333.3333333333333,3833.865586387318,4972.890327798847,1139.0247414115283
2025-02-12,3,3,36,113,288,4,33,36,158.16222929891936,51.8307094884383,640,1865.9055415837788,2400.0,4905.905541583779,5693.840254761097,787.9347131773175
2025-02-12,1,4,92,100,34,5,87,92,183.96596557087904,37.19071751574069,800,3421.546011448143,283.3333333333333,4504.879344781476,16924.86883252087,12419.989487739396
2025-02-12,2,4,62,86,46,4,58,62,184.58495504599676,50.04708812365233,640,3102.9194636664442,383.33333333333337,4126.252796999777,11444.267212851799,7318.014415852022
2025-02-12,3,4,73,93,3,4,71,73,188.88874240036296,57.2252884524614,640,4177.446057029682,25.0,4842.446057029682,13788.878195226496,8946.432138196815
2025-02-12,1,5,85,108,7,4,74,85,159.38024808096156,31.640481206430422,640,2689.4409025465857,58.333333333333336,3387.774235879919,13547.321086881733,10159.546851001815
2025-02-12,2,5,105,106,3,5,103,105,187.94965707281264,53.00011977903995,800,5565.012576799195,25.0,6390.012576799195,19734.713992645327,13344.701415846132
2025-02-12,3,5,97,103,26,5,96,97,133.21910331156045,64.68090287368976,800,6274.047578747906,216.66666666666669,7290.714245414573,12922.253021221362,5631.538775806789
2025-02-13,1,1,98,103,23,5,86,98,115.15950748000994,73.79415417585285,800,7231.82710923358,191.66666666666669,8223.493775900246,11285.631733040973,3062.137957140727
2025-02-13,2,1,90,102,52,5,79,90,142.5228185437694,31.878554519945368,800,2869.069906795083,433.33333333333337,4102.403240128417,12827.053668939247,8724.65042881083
2025-02-13,3,1,62,85,36,4,61,62,120.0560251072983,40.178918877318026,640,2491.0929703937177,300.0,3431.0929703937177,7443.473556652494,4012.3805862587765
2025-02-13,1,2,76,100,19,4,66,76,105.1900943587309,39.55593547480013,640,3006.25109608481,158.33333333333331,3804.5844294181434,7994.447171263549,4189.862741845405
2025-02-13,2,2,67,91,37,4,59,67,174.18963269587152,72.42126895452623,640,4852.225019953257,308.33333333333337,5800.55835328659,11670.705390623392,5870.147037336802
2025-02-13,3,2,89,102,57,5,88,89,132.5295134023031,65.63106665492563,800,5841.164932288381,475.0,7116.164932288381,11795.126692804977,4678.961760516596
2025-02-13,1,3,94,106,50,5,87,94,137.09410081577653,75.0970098374575,800,7059.118924721006,416.6666666666667,8275.785591387672,12886.845476682993,4611.059885295321
2025-02-13,2,3,105,115,38,5,96,105,176.2482884475553,57.123550173132806,800,5997.9727681789445,316.66666666666663,7114.6394348456115,18506.070286993305,11391.430852147692
2025-02-13,3,3,78,87,48,5,76,78,141.44697155393433,67.69148502846093,800,5279.935832219952,400.0,6479.935832219952,11032.863781206877,4552.927948986925
2025-02-13,1,4,97,111,58,5,96,97,151.7596301315522,43.442337122642165,800,4213.90670089629,483.3333333333333,5497.240034229623,14720.684122760564,9223.444088530941
2025-02-13,2,4,108,111,9,5,107,108,160.1553879299824,44.82799561029653,800,4841.423525912026,75.0,5716.423525912026,17296.7818964381,11580.358370526075
2025-02-13,3,4,73,104,58,4,66,73,110.25159640664745,55.692723210338386,640,4065.5687943547023,483.3333333333333,5188.902127688035,8048.366537685264,2859.4644099972293
2025-02-13,1,5,93,104,50,5,79,93,193.2924862569672,71.37531599366106,800,6637.904387410479,416.6666666666667,7854.571054077146,17976.20122189795,10121.630167820804
2025-02-13,2,5,115,119,14,5,103,115,146.1716143813119,76.0497260548288,800,8745.718496305311,116.66666666666667,9662.385162971977,16809.73565385087,7147.350490878891
2025-02-13,3,5,71,102,57,4,68,71,127.4071589342191,70.35354519333515,640,4995.101708726796,475.0,6110.101708726796,9045.908284329556,2935.806575602761
2025-02-14,1,1,84,108,8,4,76,84,133.56104542698426,78.92627341945703,640,6629.806967234391,66.66666666666667,7336.473633901058,11219.12781586668,3882.6541819656213
2025-02-14,2,1,63,82,16,4,53,63,172.70567616153903,58.103639720128555,640,3660.529302368099,133.33333333333334,4433.862635701432,10880.45759817696,6446.594962475528
2025-02-14,3,1,61,80,16,4,60,61,116.3035336931591,69.31028261305289,640,4227.9272393962265,133.33333333333334,5001.2605727295595,7094.515555282705,2093.254982553145
2025-02-14,1,2,64,83,17,4,56,64,178.21712630912464,36.21914156206621,640,2318.0250599722376,141.66666666666666,3099.691726638904,11405.896083783977,8306.204357145072
2025-02-14,2,2,65,93,57,4,56,65,143.76613281482034,41.74867024979764,640,2713.6635662368467,475.0,3828.6635662368467,9344.798632963322,5516.135066726476
2025-02-14,3,2,103,108,18,5,95,103,153.42905518936757,57.03672835665521,800,5874.783020735486,150.0,6824.783020735486,15803.19268450486,8978.409663769373
2025-02-14,1,3,63,80,4,4,58,63,111.84923587684005,78.07566694915424,640,4918.7670177967175,33.333333333333336,5592.1003511300505,7046.501860240924,1454.4015091108731
2025-02-14,2,3,109,114,18,5,107,109,113.17150285790936,73.26478794544562,800,7985.861886053573,150.0,8935.861886053572,12335.693811512121,3399.8319254585494
2025-02-14,3,3,92,99,30,5,89,92,129.00455319624368,73.57070170954272,800,6768.50455727793,250.0,7818.50455727793,11868.418894054419,4049.914336776489
2025-02-14,1,4,91,116,7,4,90,91,162.4874099606999,58.58729915718743,640,5331.444223304056,58.333333333333336,6029.777556637389,14786.354306423691,8756.576749786302
2025-02-14,2,4,67,95,54,4,58,67,101.21567714773867,63.700995952939635,640,4267.966728846955,450.0,5357.966728846955,6781.450368898491,1423.483640051536
2025-02-14,3,4,100,112,48,5,98,100,139.0682110985939,39.57138402497712,800,3957.138402497712,400.0,5157.138402497712,13906.821109859391,8749.682707361679
2025-02-14,1,5,87,91,16,5,73,87,143.054020950719,73.89922484924173,800,6429.2325618840305,133.33333333333334,7362.5658952173635,12445.699822712553,5083.13392749519
2025-02-14,2,5,74,84,53,5,72,74,135.58547592592114,34.19597679107147,800,2530.502282539289,441.66666666666663,3772.1689492059554,10033.325218518165,6261.156269312209
2025-02-14,3,5,74,98,21,4,72,74,105.65856561467156,48.696052350640684,640,3603.5078739474106,175.0,4418.50787394741,7818.733855485695,3400.225981538285
2025-02-15,1,1,61,83,32,4,54,61,167.1479148667207,61.61410768188199,640,3758.4605685948013,266.6666666666667,4665.127235261468,10196.022806869962,5530.895571608494
2025-02-15,2,1,70,93,22,4,64,70,160.11026956243282,79.5180890999186,640,5566.266236994302,183.33333333333331,6389.599570327635,11207.718869370297,4818.1192990426625
2025-02-15,3,1,79,103,17,4,76,79,191.47311149565036,30.574032987468893,640,2415.3486060100427,141.66666666666666,3197.015272676709,15126.375808156377,11929.360535479667
2025-02-15,1,2,84,108,9,4,72,84,197.06765454097442,35.66517523637321,640,2995.8747198553497,75.0,3710.8747198553497,16553.682981441852,12842.808261586502
2025-02-15,2,2,81,84,17,5,71,81,142.27286368939323,47.32620839763591,800,3833.4228802085086,141.66666666666666,4775.089546875176,11524.101958840853,6749.012411965677
2025-02-15,3,2,71,91,6,4,62,71,120.53329387067998,54.1519848779445,640,3844.7909263340593,50.0,4534.790926334059,8557.863864818279,4023.07293848422
2025-02-15,1,3,94,95,1,5,86,94,165.6756063474557,78.42686658499461,800,7372.125458989493,8.333333333333334,8180.458792322826,15573.506996660835,7393.048204338009
2025-02-15,2,3,89,118,26,4,80,89,106.83341048456042,51.51873748453966,640,4585.16763612403,216.66666666666669,5441.834302790697,9508.173533125877,4066.33923033518
2025-02-15,3,3,72,99,43,4,64,72,109.20952532329024,57.66895080633537,640,4152.164458056146,358.3333333333333,5150.497791389479,7863.085823276897,2712.588031887418
2025-02-15,1,4,86,113,21,4,78,86,125.08930456911025,63.801314402627376,640,5486.913038625954,175.0,6301.913038625954,10757.680192943482,4455.767154317528
2025-02-15,2,4,104,112,31,5,93,104,131.29073942136483,43.554812688203285,800,4529.700519573142,258.33333333333337,5588.033852906475,13654.236899821943,8066.203046915468
2025-02-15,3,4,76,81,28,5,64,76,111.70660414241686,52.45423725054734,800,3986.5220310415975,233.33333333333334,5019.85536437493,8489.701914823681,3469.8465504487513
2025-02-15,1,5,82,94,58,5,71,82,188.2993824829773,40.13163170676716,800,3290.793799954907,483.3333333333333,4574.127133288241,15440.54936360414,10866.422230315899
2025-02-15,2,5,93,101,35,5,92,93,168.01118854469726,50.407584543334906,800,4687.905362530146,291.6666666666667,5779.572029196813,15625.040534656846,9845.468505460034
2025-02-15,3,5,65,83,6,4,63,65,145.02542461428902,77.87905075419087,640,5062.1382990224065,50.0,5752.1382990224065,9426.652599928786,3674.5143009063795
2025-02-16,1,1,90,115,8,4,89,90,118.85406057492511,63.62302490125144,640,5726.07224111263,66.66666666666667,6432.738907779297,10696.86545174326,4264.126543963964
2025-02-16,2,1,113,117,16,5,98,113,189.00570254652524,34.21506573056752,800,3866.3024275541293,133.33333333333334,4799.635760887462,21357.64438775735,16558.008626869887
2025-02-16,3,1,78,104,27,4,69,78,143.44033190066096,66.17239089250005,640,5161.446489615004,225.0,6026.446489615004,11188.345888251555,5161.899398636551
2025-02-16,1,2,101,105,18,5,96,101,161.3291684887379,61.88441234479677,800,6250.325646824474,150.0,7200.325646824474,16294.246017362528,9093.920370538053
2025-02-16,2,2,89,99,44,5,81,89,119.92703364668009,73.87350233272409,800,6574.741707612444,366.66666666666663,7741.408374279111,10673.505994554527,2932.0976202754164
2025-02-16,3,2,79,111,51,4,67,79,121.44064829931645,43.54031640184863,640,3439.6849957460417,425.0,4504.684995746042,9593.811215646,5089.1262198999575
2025-02-16,1,3,83,113,39,4,82,83,142.47715304250528,40.767219069127634,640,3383.6791827375937,325.0,4348.679182737594,11825.603702527938,7476.924519790345
2025-02-16,2,3,109,112,10,5,107,109,133.30348718053983,74.2482154090294,800,8093.0554795842045,83.33333333333333,8976.388812917538,14530.080102678841,5553.691289761304
2025-02-16,3,3,72,98,35,4,68,72,120.0282017867626,60.83918039262706,640,4380.420988269148,291.6666666666667,5312.087654935815,8642.030528646907,3329.942873711091
2025-02-16,1,4,71,80,54,5,70,71,152.144902416688,33.42293596667891,800,2373.0284536342024,450.0,3623.0284536342024,10802.28807158485,7179.259617950647
2025-02-16,2,4,75,96,8,4,68,75,179.97187639648612,46.680339451452156,640,3501.025458858912,66.66666666666667,4207.692125525579,13497.890729736459,9290.19860421088
2025-02-16,3,4,99,107,32,5,88,99,166.6463047526836,69.36935133761665,800,6867.565782424048,266.6666666666667,7934.232449090715,16497.984170515676,8563.75172142496
2025-02-16,1,5,79,100,1,4,76,79,124.83836087432076,65.27304151417431,640,5156.57027961977,8.333333333333334,5804.903612953103,9862.23050907134,4057.3268961182366
2025-02-16,2,5,110,119,35,5,103,110,193.62806214689266,33.20031733043105,800,3652.0349063474155,291.6666666666667,4743.701573014082,21299.086836158192,16555.38526314411
2025-02-16,3,5,108,113,21,5,101,108,159.88454000794388,40.05493637213337,800,4325.933128190404,175.0,5300.933128190404,17267.53032085794,11966.597192667534
2025-02-17,1,1,39,101,6,2,35,39,149.10957293831652,76.35553144292138,320,2977.8657262739334,50.0,3347.8657262739334,5815.273344594344,2467.4076183204106
2025-02-17,2,1,37,94,0,2,33,37,140.96710533759926,62.7586857262169,320,2322.0713718700254,0.0,2642.0713718700254,5215.782897491173,2573.7115256211473
2025-02-17,3,1,44,80,37,3,41,44,116.04626142712264,33.52459728215723,480,1475.0822804149182,308.33333333333337,2263.4156137482514,5106.0355027933965,2842.619889045145
2025-02-17,1,2,33,89,27,2,29,33,188.16906118435082,70.70628427955809,320,2333.307381225417,225.0,2878.307381225417,6209.579019083577,3331.27163785816
2025-02-17,2,2,38,99,18,2,35,38,128.91874462959498,45.490343766123445,320,1728.633063112691,150.0,2198.633063112691,4898.91229592461,2700.2792328119185
2025-02-17,3,2,56,106,55,3,53,56,125.48822489148823,67.12654164202107,480,3759.08633195318,458.3333333333333,4697.419665286513,7027.340593923341,2329.9209286368277
2025-02-17,1,3,39,103,24,2,38,39,191.37884438732593,77.6407508501253,320,3027.989283154887,200.0,3547.989283154887,7463.774931105711,3915.7856479508246
2025-02-17,2,3,62,115,45,3,52,62,150.56341534219587,77.05604062668368,480,4777.474518854388,375.0,5632.474518854388,9334.931751216143,3702.457232361755
2025-02-17,3,3,40,112,48,2,38,40,139.27307432714161,57.668559487488594,320,2306.742379499544,400.0,3026.742379499544,5570.922973085664,2544.1805935861203
